RT,acc,Cond,c.resp,qs,SubjNum
4.25,1,AB,2,<.7-1.0,54
5.02,0,AB,2,<.7-1.0,54
8.11,1,AB,1,<.7-1.0,54
1.86,1,AB,1,<=.3,54
1.64,1,AB,1,<=.3,54
9,0,AB,2,<.7-1.0,54
3.72,1,AB,1,>.3-<=.7,54
1.46,1,AB,1,<=.3,54
1.18,1,AB,1,<=.3,54
2.92,1,AB,2,>.3-<=.7,54
8.91,1,AA,1,<.7-1.0,54
5.07,1,AA,2,<.7-1.0,54
1.83,1,AA,1,<=.3,54
3.21,1,AA,1,>.3-<=.7,54
3.71,0,AA,1,>.3-<=.7,54
2.1,1,AA,1,<=.3,54
3.28,1,AA,1,>.3-<=.7,54
2.7,1,AA,2,<=.3,54
1.61,1,AA,2,<=.3,54
4.26,1,AA,2,>.3-<=.7,54
1.53,1,AA,1,<=.3,54
5.73,1,AA,2,<.7-1.0,54
3.01,1,AA,1,>.3-<=.7,54
9.23,1,AA,2,<.7-1.0,54
3.9,0,AA,2,>.3-<=.7,54
5.44,1,AA,2,<.7-1.0,54
2.56,1,AB,1,>.3-<=.7,55
6.54,1,AB,2,<.7-1.0,55
1.82,1,AB,1,<=.3,55
3.25,1,AB,2,>.3-<=.7,55
5.61,1,AB,1,<.7-1.0,55
2.44,0,AB,2,>.3-<=.7,55
2.29,1,AB,1,<=.3,55
7.98,1,AB,2,<.7-1.0,55
1.91,1,AB,1,<=.3,55
3.8,1,AB,2,>.3-<=.7,55
2.87,0,AB,1,>.3-<=.7,55
12.63,1,AB,1,<.7-1.0,55
4.04,1,AB,2,<.7-1.0,55
2.38,1,AB,1,<=.3,55
3.58,1,AB,2,>.3-<=.7,55
2.29,1,AB,2,<=.3,55
2.23,1,AA,1,>.3-<=.7,55
9.72,1,AA,1,<.7-1.0,55
1.78,1,AA,2,<=.3,55
3.55,1,AA,1,<.7-1.0,55
1.88,1,AA,2,<=.3,55
2.08,1,AA,1,>.3-<=.7,55
6.4,1,AA,1,<.7-1.0,55
1.63,1,AA,2,<=.3,55
1.73,0,AA,2,<=.3,55
2.24,1,AA,2,>.3-<=.7,55
2,1,AA,1,>.3-<=.7,55
3.9,0,AA,2,<.7-1.0,55
2.89,1,AA,1,>.3-<=.7,55
5.17,1,AA,2,<.7-1.0,55
1.47,1,AA,2,<=.3,55
3,0,AA,1,>.3-<=.7,55
3.38,1,AB,2,<=.3,56
6.63,1,AB,1,<.7-1.0,56
5.29,0,AB,1,>.3-<=.7,56
11.82,1,AB,2,<.7-1.0,56
2.87,1,AB,2,<=.3,56
5.91,0,AB,2,>.3-<=.7,56
5.38,1,AB,1,>.3-<=.7,56
8.98,1,AB,1,<.7-1.0,56
3.08,0,AB,2,<=.3,56
2.22,1,AB,2,<=.3,56
5.73,1,AB,2,>.3-<=.7,56
6.37,1,AB,1,>.3-<=.7,56
9.76,0,AB,1,<.7-1.0,56
7.55,1,AB,2,<.7-1.0,56
5.58,0,AB,1,>.3-<=.7,56
5.03,1,AB,1,<=.3,56
9.04,1,AA,1,<.7-1.0,56
5.35,0,AA,2,>.3-<=.7,56
3.5,1,AA,1,<=.3,56
8.07,1,AA,1,<.7-1.0,56
4.98,1,AA,1,>.3-<=.7,56
14.02,1,AA,1,<.7-1.0,56
5.61,1,AA,2,>.3-<=.7,56
8.49,1,AA,2,<.7-1.0,56
2.95,1,AA,2,<=.3,56
3.14,1,AA,2,<=.3,56
5.85,0,AA,2,>.3-<=.7,56
7.21,1,AA,2,>.3-<=.7,56
3.54,1,AA,2,<=.3,56
5.96,1,AA,1,>.3-<=.7,56
9.85,0,AA,1,<.7-1.0,56
2.49,1,AA,1,<=.3,56
3.13,1,AB,2,<=.3,57
6.8,1,AB,2,>.3-<=.7,57
4.77,1,AB,2,<=.3,57
5.88,0,AB,2,>.3-<=.7,57
6.15,1,AB,1,>.3-<=.7,57
13.28,1,AB,2,<.7-1.0,57
4.87,1,AB,1,<=.3,57
10.77,1,AB,1,<.7-1.0,57
8.51,1,AB,1,<.7-1.0,57
5.9,1,AB,1,>.3-<=.7,57
7.79,1,AB,2,<.7-1.0,57
4.91,0,AB,1,<=.3,57
4.9,1,AB,1,<=.3,57
9.27,1,AB,2,<.7-1.0,57
6.61,1,AB,1,>.3-<=.7,57
5.28,1,AB,2,>.3-<=.7,57
9.16,1,AA,1,>.3-<=.7,57
4.67,1,AA,2,>.3-<=.7,57
3.89,1,AA,1,<=.3,57
14.92,0,AA,1,<.7-1.0,57
3.17,1,AA,2,<=.3,57
3.83,1,AA,1,<=.3,57
9.76,1,AA,1,<.7-1.0,57
9.85,1,AA,2,<.7-1.0,57
4.54,1,AA,2,<=.3,57
8.56,1,AA,1,>.3-<=.7,57
6.09,1,AA,2,>.3-<=.7,57
6.3,1,AA,2,>.3-<=.7,57
4.61,1,AA,1,<=.3,57
12.35,1,AA,2,<.7-1.0,57
7.37,1,AA,2,>.3-<=.7,57
15.97,0,AA,1,<.7-1.0,57
2.9,1,AB,2,<=.3,58
14.38,1,AB,1,<.7-1.0,58
4.88,1,AB,1,>.3-<=.7,58
11.97,1,AB,1,<.7-1.0,58
4.96,1,AB,2,>.3-<=.7,58
5.59,1,AB,2,>.3-<=.7,58
5.24,0,AB,1,>.3-<=.7,58
4.55,0,AB,2,>.3-<=.7,58
3.13,1,AB,2,<=.3,58
4.58,1,AB,2,>.3-<=.7,58
3.54,0,AB,2,<=.3,58
14.05,1,AB,1,<.7-1.0,58
13.55,0,AB,1,<.7-1.0,58
6.78,1,AB,1,<.7-1.0,58
3.76,1,AB,1,<=.3,58
2.4,1,AB,2,<=.3,58
4.15,1,AA,2,<=.3,58
4.29,1,AA,1,<=.3,58
5.46,1,AA,1,>.3-<=.7,58
7.14,1,AA,1,<.7-1.0,58
4.54,1,AA,1,>.3-<=.7,58
15.44,0,AA,2,<.7-1.0,58
4.05,0,AA,2,<=.3,58
6.29,0,AA,2,>.3-<=.7,58
3.56,1,AA,2,<=.3,58
5.7,1,AA,2,>.3-<=.7,58
5.29,1,AA,1,>.3-<=.7,58
15.95,1,AA,1,<.7-1.0,58
4.88,1,AA,2,>.3-<=.7,58
2.79,1,AA,2,<=.3,58
18.43,0,AA,1,<.7-1.0,58
7.26,1,AA,1,<.7-1.0,58
3.3,1,AB,1,<=.3,59
3.98,1,AB,2,>.3-<=.7,59
5.89,1,AB,2,<.7-1.0,59
3.4,1,AB,2,<=.3,59
6.26,0,AB,1,<.7-1.0,59
5.26,1,AB,1,>.3-<=.7,59
2.68,1,AB,1,<=.3,59
7.43,0,AB,2,<.7-1.0,59
3.6,0,AB,2,>.3-<=.7,59
4.7,1,AB,2,>.3-<=.7,59
4.89,1,AB,1,>.3-<=.7,59
5.81,1,AB,1,<.7-1.0,59
3.21,0,AB,1,<=.3,59
6.76,1,AB,2,<.7-1.0,59
1.96,1,AB,2,<=.3,59
5.47,0,AB,1,>.3-<=.7,59
2.69,1,AA,1,>.3-<=.7,59
8.99,0,AA,1,<.7-1.0,59
2.35,1,AA,2,<=.3,59
6.94,1,AA,2,<.7-1.0,59
2.48,0,AA,2,<=.3,59
7.03,0,AA,1,<.7-1.0,59
12.95,1,AA,1,<.7-1.0,59
3.65,1,AA,2,>.3-<=.7,59
4.49,1,AA,2,>.3-<=.7,59
5.33,0,AA,2,>.3-<=.7,59
5,1,AA,1,>.3-<=.7,59
11.45,0,AA,1,<.7-1.0,59
4.07,1,AA,2,>.3-<=.7,59
2.35,1,AA,1,<=.3,59
1.82,1,AA,2,<=.3,59
2.19,1,AA,1,<=.3,59
7.51,0,AB,1,<.7-1.0,6
2.67,1,AB,1,<=.3,6
3.07,1,AB,2,<=.3,6
8.74,1,AB,2,<.7-1.0,6
4.04,1,AB,1,>.3-<=.7,6
6.97,1,AB,1,<.7-1.0,6
6.8,1,AB,2,<.7-1.0,6
3.58,1,AB,1,>.3-<=.7,6
12.45,1,AB,2,<.7-1.0,6
4.42,1,AB,2,>.3-<=.7,6
3.49,1,AB,1,<=.3,6
4.7,1,AB,2,>.3-<=.7,6
2.27,1,AB,1,<=.3,6
4.49,1,AB,1,>.3-<=.7,6
2.48,1,AB,2,<=.3,6
4.61,1,AB,2,>.3-<=.7,6
3.81,1,AA,1,<.7-1.0,6
7.98,1,AA,1,<.7-1.0,6
3.22,1,AA,2,>.3-<=.7,6
1.97,1,AA,1,<=.3,6
1.91,1,AA,1,<=.3,6
3.08,1,AA,2,>.3-<=.7,6
6.29,1,AA,2,<.7-1.0,6
2.52,1,AA,1,<=.3,6
2.79,1,AA,2,>.3-<=.7,6
2.75,1,AA,2,>.3-<=.7,6
2.53,1,AA,1,>.3-<=.7,6
2.44,1,AA,2,<=.3,6
2.37,1,AA,2,<=.3,6
4.4,1,AA,2,<.7-1.0,6
4.47,1,AA,1,<.7-1.0,6
3.78,1,AA,1,>.3-<=.7,6
4.19,1,AB,1,>.3-<=.7,60
5.89,1,AB,2,>.3-<=.7,60
3.62,1,AB,2,>.3-<=.7,60
3.1,1,AB,2,>.3-<=.7,60
5.98,1,AB,2,<.7-1.0,60
5.97,1,AB,2,<.7-1.0,60
1.64,1,AB,1,<=.3,60
2.59,1,AB,1,<=.3,60
10,0,AB,1,<.7-1.0,60
4.98,1,AB,1,>.3-<=.7,60
15.22,1,AB,1,<.7-1.0,60
3.77,1,AB,2,>.3-<=.7,60
8.78,1,AB,2,<.7-1.0,60
2.29,1,AB,2,<=.3,60
2.87,1,AB,1,<=.3,60
2.06,0,AB,1,<=.3,60
4.56,1,AA,1,>.3-<=.7,60
4.69,1,AA,1,>.3-<=.7,60
8.29,0,AA,2,<.7-1.0,60
3.82,1,AA,2,>.3-<=.7,60
5.1,1,AA,2,>.3-<=.7,60
5.26,1,AA,1,<.7-1.0,60
2.96,1,AA,1,>.3-<=.7,60
1.63,1,AA,1,<=.3,60
4.03,1,AA,1,>.3-<=.7,60
2.82,1,AA,1,<=.3,60
6.15,0,AA,2,<.7-1.0,60
2.22,1,AA,2,<=.3,60
2.41,1,AA,2,<=.3,60
5.49,1,AA,1,<.7-1.0,60
2.39,0,AA,2,<=.3,60
5.4,1,AA,2,<.7-1.0,60
4.93,1,AB,2,>.3-<=.7,61
4.86,1,AB,1,>.3-<=.7,61
4.89,1,AB,1,>.3-<=.7,61
4.59,0,AB,1,>.3-<=.7,61
3.7,1,AB,2,<=.3,61
6.41,1,AB,2,<.7-1.0,61
8.87,0,AB,2,<.7-1.0,61
6.6,0,AB,1,<.7-1.0,61
16.36,1,AB,1,<.7-1.0,61
2.33,1,AB,2,<=.3,61
5,0,AB,1,>.3-<=.7,61
4.07,1,AB,2,<=.3,61
14.12,1,AB,2,<.7-1.0,61
6.26,1,AB,2,>.3-<=.7,61
1.76,1,AB,1,<=.3,61
2.87,1,AB,1,<=.3,61
8.29,1,AA,1,<.7-1.0,61
6.22,1,AA,2,<.7-1.0,61
2.9,1,AA,2,>.3-<=.7,61
2.78,1,AA,2,<=.3,61
5.93,1,AA,1,<.7-1.0,61
2.61,1,AA,1,<=.3,61
5.8,1,AA,2,<.7-1.0,61
5.77,1,AA,1,>.3-<=.7,61
4.87,1,AA,1,>.3-<=.7,61
9.77,1,AA,2,<.7-1.0,61
4.79,1,AA,1,>.3-<=.7,61
2.42,1,AA,2,<=.3,61
2.53,1,AA,2,<=.3,61
3.79,0,AA,2,>.3-<=.7,61
3.13,1,AA,1,>.3-<=.7,61
2.05,1,AA,1,<=.3,61
2.09,0,AB,1,<=.3,63
3.25,1,AB,2,>.3-<=.7,63
10.96,1,AB,2,<.7-1.0,63
30.93,1,AB,1,<.7-1.0,63
2.32,1,AB,1,<=.3,63
5.62,1,AB,1,>.3-<=.7,63
16.07,0,AB,1,<.7-1.0,63
3.89,1,AB,1,>.3-<=.7,63
3.84,1,AB,1,>.3-<=.7,63
2.49,1,AB,2,<=.3,63
10.43,1,AB,2,<.7-1.0,63
5.25,0,AB,2,>.3-<=.7,63
2.66,1,AB,2,<=.3,63
2.2,0,AB,2,<=.3,63
4.04,1,AB,1,>.3-<=.7,63
9.1,0,AB,2,<.7-1.0,63
2.57,1,AA,2,<=.3,63
16.65,1,AA,1,<.7-1.0,63
11.08,1,AA,1,<.7-1.0,63
6.23,1,AA,1,>.3-<=.7,63
6.44,1,AA,2,>.3-<=.7,63
6.88,0,AA,2,>.3-<=.7,63
6.21,1,AA,2,>.3-<=.7,63
1.66,1,AA,1,<=.3,63
4.98,1,AA,2,>.3-<=.7,63
3.88,1,AA,2,<=.3,63
1.44,1,AA,1,<=.3,63
44.74,1,AA,2,<.7-1.0,63
11.76,0,AA,1,<.7-1.0,63
1.29,1,AA,2,<=.3,63
16.36,1,AA,1,<.7-1.0,63
3.97,1,AA,1,>.3-<=.7,63
7.42,1,AB,1,>.3-<=.7,64
4.22,1,AB,2,<=.3,64
2.5,1,AB,1,<=.3,64
5.17,1,AB,1,>.3-<=.7,64
5.84,1,AB,1,>.3-<=.7,64
4.52,1,AB,1,<=.3,64
6.36,1,AB,2,>.3-<=.7,64
8.41,1,AB,1,<.7-1.0,64
12.14,1,AB,2,<.7-1.0,64
8.69,1,AB,2,<.7-1.0,64
4.84,1,AB,1,<=.3,64
6.69,1,AB,2,>.3-<=.7,64
6.56,1,AB,2,>.3-<=.7,64
3.72,1,AB,2,<=.3,64
9.65,1,AB,1,<.7-1.0,64
15,0,AB,2,<.7-1.0,64
3.86,1,AA,1,>.3-<=.7,64
7.1,0,AA,2,>.3-<=.7,64
1.52,1,AA,1,<=.3,64
4.91,1,AA,1,>.3-<=.7,64
2.42,1,AA,2,<=.3,64
3.64,1,AA,1,<=.3,64
19.16,1,AA,2,<.7-1.0,64
15.12,1,AA,2,<.7-1.0,64
3.06,1,AA,1,<=.3,64
5.5,1,AA,1,>.3-<=.7,64
32.44,0,AA,1,<.7-1.0,64
23.63,0,AA,2,<.7-1.0,64
2.38,1,AA,2,<=.3,64
5.89,0,AA,2,>.3-<=.7,64
11.66,1,AA,1,<.7-1.0,64
6.21,1,AA,2,>.3-<=.7,64
8.03,1,AB,1,>.3-<=.7,65
15,1,AB,2,<.7-1.0,65
17.24,1,AB,2,<.7-1.0,65
3.94,1,AB,1,<=.3,65
5.15,1,AB,1,<=.3,65
4.66,1,AB,1,<=.3,65
31.93,0,AB,1,<.7-1.0,65
4.46,1,AB,1,<=.3,65
8.47,1,AB,1,>.3-<=.7,65
14.89,0,AB,2,<.7-1.0,65
11.11,1,AB,2,>.3-<=.7,65
6.56,1,AB,1,>.3-<=.7,65
8.4,1,AB,2,>.3-<=.7,65
11.35,1,AB,2,<.7-1.0,65
10.39,1,AB,2,>.3-<=.7,65
3.18,1,AB,2,<=.3,65
7.22,1,AA,2,>.3-<=.7,65
5.22,1,AA,1,>.3-<=.7,65
12.94,1,AA,1,<.7-1.0,65
17.41,1,AA,2,<.7-1.0,65
7.84,1,AA,2,<.7-1.0,65
2.41,1,AA,2,<=.3,65
3.51,1,AA,2,<=.3,65
17.59,1,AA,1,<.7-1.0,65
7.73,1,AA,1,>.3-<=.7,65
2.36,1,AA,1,<=.3,65
5.74,1,AA,2,>.3-<=.7,65
4.46,1,AA,1,<=.3,65
5.51,0,AA,2,>.3-<=.7,65
5.62,0,AA,1,>.3-<=.7,65
12.59,0,AA,1,<.7-1.0,65
4.54,1,AA,2,<=.3,65
3.89,1,AB,1,<=.3,66
4.05,1,AB,1,>.3-<=.7,66
2.17,1,AB,2,<=.3,66
5.5,0,AB,2,>.3-<=.7,66
11.73,1,AB,2,<.7-1.0,66
8.14,1,AB,1,<.7-1.0,66
13.52,0,AB,2,<.7-1.0,66
3.97,1,AB,1,<=.3,66
7.82,0,AB,2,>.3-<=.7,66
3.36,1,AB,1,<=.3,66
5.82,1,AB,2,>.3-<=.7,66
5.15,1,AB,1,>.3-<=.7,66
5.82,1,AB,2,>.3-<=.7,66
21.87,1,AB,1,<.7-1.0,66
3.75,0,AB,1,<=.3,66
13.26,1,AB,2,<.7-1.0,66
22.43,1,AA,2,<.7-1.0,66
2.84,1,AA,1,<=.3,66
15.61,0,AA,1,<.7-1.0,66
6.96,1,AA,1,>.3-<=.7,66
10.96,1,AA,1,>.3-<=.7,66
15.8,1,AA,2,<.7-1.0,66
8.34,1,AA,2,>.3-<=.7,66
27.86,1,AA,1,<.7-1.0,66
2.47,1,AA,2,<=.3,66
3.62,1,AA,1,<=.3,66
35.53,0,AA,2,<.7-1.0,66
3.82,1,AA,1,>.3-<=.7,66
3.67,0,AA,2,<=.3,66
3.69,1,AA,1,>.3-<=.7,66
4.78,1,AA,2,>.3-<=.7,66
2.25,1,AA,2,<=.3,66
13.14,1,AB,1,<.7-1.0,67
2.57,1,AB,2,<=.3,67
2.66,1,AB,1,<=.3,67
3.92,1,AB,1,>.3-<=.7,67
4.03,1,AB,1,>.3-<=.7,67
2.3,1,AB,2,<=.3,67
9.32,1,AB,1,<.7-1.0,67
2.63,1,AB,2,<=.3,67
6.09,1,AB,2,<.7-1.0,67
2.2,1,AB,2,<=.3,67
3.55,1,AB,1,>.3-<=.7,67
5.59,1,AB,2,<.7-1.0,67
4.05,1,AB,1,>.3-<=.7,67
2.85,1,AB,2,>.3-<=.7,67
6.27,0,AB,1,<.7-1.0,67
4.78,1,AB,2,>.3-<=.7,67
2.57,1,AA,2,<=.3,67
3.22,1,AA,2,<=.3,67
3.65,1,AA,1,<=.3,67
4.13,1,AA,1,>.3-<=.7,67
2.99,1,AA,1,<=.3,67
5.67,0,AA,2,>.3-<=.7,67
4.86,1,AA,1,>.3-<=.7,67
8.19,0,AA,1,<.7-1.0,67
5.4,1,AA,2,>.3-<=.7,67
11.62,0,AA,2,<.7-1.0,67
6.62,1,AA,2,>.3-<=.7,67
10.31,1,AA,2,<.7-1.0,67
4.73,0,AA,2,>.3-<=.7,67
4.12,1,AA,1,<=.3,67
7.27,1,AA,1,<.7-1.0,67
7.37,1,AA,1,<.7-1.0,67
3.34,0,AB,1,>.3-<=.7,68
5.54,1,AB,2,>.3-<=.7,68
1.57,1,AB,2,<=.3,68
5.28,1,AB,2,>.3-<=.7,68
5.81,1,AB,2,<.7-1.0,68
7.42,1,AB,1,<.7-1.0,68
7.5,1,AB,1,<.7-1.0,68
3.22,1,AB,2,<=.3,68
3.44,1,AB,2,>.3-<=.7,68
3.28,1,AB,1,<=.3,68
3.15,1,AB,1,<=.3,68
4.69,1,AB,1,>.3-<=.7,68
7.17,0,AB,1,<.7-1.0,68
3.28,1,AB,2,<=.3,68
6.5,1,AB,2,<.7-1.0,68
4,1,AB,1,>.3-<=.7,68
2.02,1,AA,1,>.3-<=.7,68
2.23,1,AA,1,>.3-<=.7,68
2.22,1,AA,2,>.3-<=.7,68
1.83,1,AA,2,<=.3,68
1.88,1,AA,1,<=.3,68
3.18,1,AA,2,>.3-<=.7,68
1.98,1,AA,2,<=.3,68
1.92,1,AA,2,<=.3,68
12.42,1,AA,1,<.7-1.0,68
1.84,1,AA,1,<=.3,68
3.26,1,AA,2,<.7-1.0,68
4.11,1,AA,1,<.7-1.0,68
12.57,0,AA,1,<.7-1.0,68
2.02,1,AA,2,>.3-<=.7,68
1.98,1,AA,1,<=.3,68
8.59,0,AA,2,<.7-1.0,68
17.29,1,AB,1,<.7-1.0,69
12.28,1,AB,2,>.3-<=.7,69
36.27,0,AB,1,<.7-1.0,69
8.31,1,AB,2,<=.3,69
10.81,1,AB,2,>.3-<=.7,69
6.88,1,AB,1,<=.3,69
13.54,1,AB,2,>.3-<=.7,69
14.76,0,AB,1,>.3-<=.7,69
33.32,0,AB,2,<.7-1.0,69
16.71,1,AB,1,<.7-1.0,69
8.38,1,AB,2,>.3-<=.7,69
6.24,1,AB,2,<=.3,69
5.46,1,AB,1,<=.3,69
5.24,1,AB,2,<=.3,69
22.54,1,AB,1,<.7-1.0,69
9.53,1,AB,1,>.3-<=.7,69
6.04,1,AA,1,<=.3,69
26.36,1,AA,2,<.7-1.0,69
5.82,1,AA,1,<=.3,69
10.62,0,AA,2,<.7-1.0,69
3.32,1,AA,1,<=.3,69
6.5,1,AA,2,<=.3,69
8.92,1,AA,2,>.3-<=.7,69
